make_model,body_type,Body Color,km,hp,Gearing Type,Extras,price
Audi A1,Sedans,Silver,88879,85,Manual,Sport,13000
Audi A1,Sedans,Black,29000,85,Manual,Sport,13000
Audi A1,Sedans,Black,29000,85,Manual,Others,13000
Audi A1,Sedans,Black,29000,85,Manual,Others,13000
Audi A1,Sedans,Black,37500,85,Manual,Others,13000
Audi A1,Sedans,Black,28500,85,Manual,Others,13000
Audi A1,Sedans,Black,46689,85,Manual,Sport,13000
Audi A1,Sedans,Black,21600,85,Manual,Sport,12999
Audi A1,Sedans,White,16885,85,Manual,Others,12999
Audi A1,Sedans,Black,22500,85,Manual,Sport,12999
Audi A1,Sedans,Black,80050,85,Manual,Others,12999
Audi A1,Sedans,Red,17631,85,Manual,Others,12990
Audi A1,Sedans,Red,65550,85,Manual,Converter,12990
Audi A1,Compact,Grey,93543,85,Manual,Others,13680
Audi A1,Sedans,Black,118200,85,Manual,Others,12990
Audi A1,Sedans,Black,62079,85,Manual,Sport,12990
Audi A1,Compact,Grey,33928,85,Manual,Sport,13680
Audi A1,Compact,Black,92602,85,Manual,Others,13860
Audi A1,Sedans,White,20680,85,Manual,Others,13840
Audi A1,Compact,Red,31284,85,Manual,Converter,13850
Audi A1,Sedans,Red,45258,85,Manual,Sport,13850
Audi A1,Sedans,Red,45258,85,Manual,Sport,13850
Audi A1,Sedans,Red,45258,85,Manual,Sport,13850
Audi A1,Sedans,Red,45258,85,Manual,Sport,13850
Audi A1,Compact,Red,46460,85,Manual,Converter,13830
Audi A1,Compact,Black,67359,85,Manual,Converter,13820
Audi A1,Compact,Grey,94800,85,Manual,Others,13800
Audi A1,Compact,Brown,85000,85,Manual,Others,13800
Audi A1,Sedans,Silver,31779,85,Manual,Converter,13799
Audi A1,Sedans,Red,32264,85,Manual,Others,13794
Audi A1,Sedans,Black,49400,85,Manual,Others,13790
Audi A1,Sedans,White,57000,85,Manual,Others,13790
Audi A1,Sedans,Grey,59835,85,Manual,Sport,12990
Audi A1,Sedans,White,51400,85,Manual,Sport,13780
Audi A1,Sedans,White,65500,85,Manual,Others,13640
Audi A1,Sedans,White,63250,85,Manual,Others,13560
Audi A1,Sedans,Blue,61129,85,Manual,Converter,13550
Audi A1,Compact,Black,28235,85,Manual,Sport,13770
Audi A1,Sedans,White,103195,85,Manual,Converter,13400
Audi A1,Sedans,White,56917,85,Manual,Sport,13400
Audi A1,Compact,Grey,88497,85,Manual,Others,13400
Audi A1,Compact,Grey,81431,85,Manual,Others,13400
Audi A1,Compact,Grey,96063,85,Manual,Sport,13400
Audi A1,Compact,Grey,69815,85,Manual,Others,13400
Audi A1,Compact,Grey,82813,85,Manual,Others,13400
Audi A1,Sedans,White,17900,85,Manual,Others,13390
Audi A1,Compact,White,28600,85,Manual,Sport,13390
Audi A1,Compact,Black,40365,85,Manual,Others,13350
Audi A1,Compact,Silver,50437,85,Manual,Converter,13380
Audi A1,Sedans,Brown,52706,85,Manual,Sport,13360
Audi A1,Sedans,Blue,82089,85,Manual,Sport,13300
Audi A1,Sedans,White,35237,85,Manual,Others,13295
Audi A1,Sedans,Blue,64000,85,Manual,Others,13290
Audi A1,Compact,White,19500,85,Manual,Converter,13260
Audi A1,Compact,Black,29136,85,Manual,Others,13200
Audi A1,Sedans,Black,53000,85,Manual,Sport,13200
Audi A1,Compact,Black,55800,85,Manual,Others,13550
Audi A1,Sedans,Blue,103000,85,Manual,Sport,13500
Audi A1,Compact,Blue,46664,85,Manual,Others,13500
Audi A1,Sedans,Black,8400,85,Manual,Others,13500
Audi A1,Compact,Red,92449,85,Manual,Others,13500
Audi A1,Compact,Black,34100,85,Manual,Others,13500
Audi A1,Sedans,Black,50707,85,Manual,Others,13500
Audi A1,Compact,Black,81340,85,Manual,Sport,13500
Audi A1,Sedans,Grey,66500,85,Manual,Sport,13200
Audi A1,Compact,White,46200,85,Manual,Sport,12989
Audi A1,Sedans,Black,65849,85,Manual,Others,12985
Audi A1,Sedans,Black,92350,85,Manual,Others,12980
Audi A1,Compact,Black,42906,85,Manual,Converter,12980
Audi A1,Sedans,Black,53980,85,Manual,Others,12980
Audi A1,Sedans,Silver,100000,85,Manual,Others,12950
Audi A1,Sedans,Grey,41250,85,Manual,Sport,12950
Audi A1,Sedans,White,27600,85,Manual,Sport,12950
Audi A1,Station wagon,White,23311,85,Manual,Others,12950
Audi A1,Compact,Black,168000,85,Manual,Sport,12950
Audi A1,Sedans,White,55100,85,Manual,Sport,12950
Audi A1,Compact,White,52291,85,Manual,Converter,12930
Audi A1,Compact,Black,76000,85,Manual,Others,12900
Audi A1,Compact,Black,33983,85,Manual,Converter,13490
Audi A1,Sedans,Black,137145,85,Manual,Sport,13490
Audi A1,Compact,White,66200,85,Manual,Converter,13480
Audi A1,Sedans,White,66200,85,Manual,Converter,13480
Audi A1,Sedans,Black,4381,85,Manual,Others,13480
Audi A1,Compact,Blue,58680,85,Manual,Sport,13475
Audi A1,Sedans,Blue,51300,85,Manual,Converter,13470
Audi A1,Sedans,White,84530,85,Manual,Sport,13450
Audi A1,Sedans,Black,24768,85,Manual,Others,13450
Audi A1,Sedans,Black,58500,85,Manual,Converter,13430
Audi A1,Sedans,Black,57300,85,Manual,Converter,13430
Audi A1,Compact,Black,57300,85,Manual,Converter,13430
Audi A1,Sedans,Black,96000,85,Manual,Others,12790
Audi A1,Sedans,White,28642,85,Manual,Others,12788
Audi A1,Compact,Black,64000,85,Manual,Converter,12780
Audi A1,Sedans,Black,91875,85,Manual,Converter,12740
Audi A1,Compact,Red,17100,85,Manual,Sport,12736
Audi A1,Compact,White,75287,85,Manual,Converter,12750
Audi A1,Sedans,Silver,47000,85,Manual,Sport,12750
Audi A1,Compact,Blue,36621,85,Manual,Converter,12700
Audi A1,Sedans,Black,146710,85,Manual,Others,12700
Audi A1,Sedans,White,95000,85,Manual,Converter,12550
Audi A1,Sedans,Black,59000,85,Manual,Others,12500
Audi A1,Sedans,White,37000,85,Manual,Others,12699
Audi A1,Sedans,White,53000,85,Manual,Sport,12600
Audi A1,Sedans,White,124521,85,Manual,Converter,12699
Audi A1,Compact,White,98000,85,Manual,Sport,12550
Audi A1,Sedans,Black,42000,85,Manual,Sport,12900
Audi A1,Compact,White,105139,85,Manual,Others,12900
Audi A1,Compact,Black,148257,85,Manual,Sport,12900
Audi A1,Sedans,Black,65000,85,Manual,Sport,12500
Audi A1,Sedans,Blue,64000,85,Manual,Others,12500
Audi A1,Sedans,White,44638,85,Manual,Converter,12900
Audi A1,Sedans,Blue,64000,85,Manual,Converter,12900
Audi A1,Compact,White,95729,85,Manual,Others,12900
Audi A1,Sedans,Blue,64000,85,Manual,Others,12900
Audi A1,Sedans,White,26559,85,Manual,Others,12899
Audi A1,Sedans,Red,64500,85,Manual,Others,12890
Audi A1,Sedans,White,23337,85,Manual,Sport,12888
Audi A1,Sedans,Black,18699,85,Manual,Converter,12890
Audi A1,Sedans,Blue,76950,85,Manual,Others,12890
Audi A1,Sedans,White,28043,85,Manual,Others,12888
Audi A1,Compact,Black,68048,85,Manual,Converter,12880
Audi A1,Sedans,Black,37170,85,Manual,Others,12500
Audi A1,Sedans,Silver,19600,85,Manual,Converter,12860
Audi A1,Sedans,Grey,103000,85,Manual,Others,12000
Audi A1,Sedans,Black,60000,85,Manual,Others,12000
Audi A1,Sedans,Blue,57100,85,Manual,Sport,12000
Audi A1,Sedans,Black,79000,85,Manual,Converter,11999
Audi A1,Sedans,Red,77764,85,Manual,Others,11990
Audi A1,Compact,Red,85636,85,Manual,Others,11990
Audi A1,Sedans,Black,95000,85,Manual,Sport,11999
Audi A1,Sedans,Black,100000,85,Manual,Sport,11990
Audi A1,Sedans,White,69000,85,Manual,Others,11999
Audi A1,Compact,Grey,102816,85,Manual,Others,11993
Audi A1,Sedans,Red,72973,85,Manual,Others,11990
Audi A1,Sedans,Black,64976,85,Manual,Sport,11990
Audi A1,Compact,Black,47625,85,Manual,Others,11982
Audi A1,Sedans,Yellow,39500,85,Manual,Others,11950
Audi A1,Sedans,Black,100000,85,Manual,Sport,11950
Audi A1,Sedans,Black,38994,85,Manual,Others,12500
Audi A1,Compact,White,45000,85,Manual,Sport,11990
Audi A1,Sedans,Black,87195,85,Manual,Others,11980
Audi A1,Compact,Grey,136000,85,Manual,Sport,12479
Audi A1,Compact,White,83000,85,Manual,Others,12400
Audi A1,Compact,Red,29700,85,Manual,Others,12470
Audi A1,Compact,Black,39020,85,Manual,Others,12499
Audi A1,Sedans,Black,35100,85,Manual,Others,12451
Audi A1,Sedans,White,25308,85,Manual,Others,12440
Audi A1,Sedans,Black,72000,85,Manual,Others,12400
Audi A1,Compact,White,28000,85,Manual,Others,12490
Audi A1,Sedans,Black,47685,85,Manual,Others,12390
Audi A1,Sedans,Black,27100,85,Manual,Others,12380
Audi A1,Sedans,White,45000,85,Manual,Sport,12350
Audi A1,Compact,Black,58112,85,Manual,Converter,12200
Audi A1,Compact,Black,98299,85,Manual,Others,13945
Audi A1,Compact,White,12746,85,Manual,Others,13980
Audi A1,Compact,Black,111792,85,Manual,Sport,13980
Audi A1,Compact,Blue,71313,85,Manual,Sport,13980
Audi A1,Compact,White,21200,85,Manual,Others,13990
Audi A1,Sedans,White,21200,85,Manual,Others,13990
Audi A1,Sedans,Red,21200,85,Manual,Sport,13990
Audi A1,Sedans,Brown,81600,85,Manual,Others,13990
Audi A1,Sedans,Red,79600,85,Manual,Sport,14340
Audi A1,Sedans,White,1,85,Semi-automatic,Converter,32000
Audi A1,Sedans,Black,26000,85,Semi-automatic,Others,17999
Audi A1,Sedans,White,7600,85,Semi-automatic,Sport,22090
Audi A1,Sedans,Black,65594,85,Manual,Others,13990
Audi A1,Sedans,Blue,66900,85,Manual,Sport,14200
Audi A1,Sedans,Black,7000,85,Semi-automatic,Sport,37900
Audi A1,Sedans,White,26090,85,Manual,Sport,14340
Audi A1,Compact,Silver,48900,85,Manual,Others,14330
Audi A1,Compact,White,45163,85,Manual,Others,14330
Audi A1,Sedans,Brown,44770,85,Manual,Converter,14300
Audi A1,Compact,Blue,57337,85,Manual,Converter,14300
Audi A1,Sedans,Blue,52369,85,Manual,Others,14300
Audi A1,Compact,White,71240,85,Manual,Others,14295
Audi A1,Compact,Grey,23311,85,Manual,Others,14280
Audi A1,Compact,White,34663,85,Manual,Converter,14280
Audi A1,Sedans,Black,29237,85,Manual,Sport,14275
Audi A1,Sedans,White,47750,85,Manual,Sport,14250
Audi A1,Compact,Black,11707,85,Manual,Converter,14220
Audi A1,Compact,Blue,15767,85,Manual,Sport,14220
Audi A1,Sedans,Red,31056,85,Manual,Others,14200
Audi A1,Sedans,Grey,49298,85,Manual,Others,14200
Audi A1,Sedans,Blue,66900,85,Manual,Sport,14200
Audi A1,Compact,White,40000,85,Manual,Sport,14200
Audi A1,Sedans,Grey,200,85,Semi-automatic,Sport,35900
Audi A1,Sedans,White,0,85,Semi-automatic,Sport,30000
Audi A1,Compact,Black,80400,85,Manual,Others,14200
Audi A1,Sedans,Red,1,85,Semi-automatic,Sport,26400
Audi A1,Sedans,Black,50,85,Semi-automatic,Converter,26500
Audi A1,Sedans,White,20,85,Semi-automatic,Sport,26500
Audi A1,Sedans,White,100,85,Semi-automatic,Others,27900
Audi A1,Sedans,White,1000,85,Semi-automatic,Sport,26900
Audi A1,Sedans,Blue,100,85,Semi-automatic,Others,26900
Audi A1,Sedans,Black,0,85,Semi-automatic,Sport,25900
Audi A1,Sedans,Blue,8000,85,Semi-automatic,Converter,22500
Audi A1,Sedans,Blue,66900,85,Manual,Sport,14200
Audi A1,Sedans,White,44000,85,Manual,Sport,14200
Audi A1,Sedans,Black,40887,85,Manual,Others,14200
Audi A1,Sedans,White,10500,85,Semi-automatic,Others,22500
Audi A1,Compact,White,47300,85,Manual,Others,14200
Audi A1,Sedans,Blue,29343,85,Manual,Others,14000
Audi A1,Sedans,Beige,4500,85,Manual,Others,14000
Audi A1,Sedans,Grey,12500,85,Manual,Sport,14000
Audi A1,Sedans,Silver,12500,85,Manual,Others,14000
Audi A1,Sedans,Blue,40000,85,Manual,Sport,14000
Audi A1,Sedans,Grey,40000,85,Manual,Others,14000
Audi A1,Sedans,Black,49200,85,Manual,Others,14000
Audi A1,Sedans,White,61000,85,Manual,Converter,14000
Audi A1,Sedans,Black,46000,85,Manual,Others,14000
Audi A1,Compact,Black,46892,85,Manual,Converter,13999
Audi A1,Sedans,White,15757,85,Manual,Converter,13990
Audi A1,Sedans,White,22000,85,Semi-automatic,Others,21000
Audi A1,Sedans,White,19594,85,Semi-automatic,Others,20800
Audi A1,Sedans,Grey,33500,85,Semi-automatic,Others,20000
Audi A1,Sedans,Red,64000,85,Semi-automatic,Others,19900
Audi A1,Sedans,Silver,16500,85,Semi-automatic,Sport,19000
Audi A1,Sedans,White,14400,85,Semi-automatic,Others,20500
Audi A1,Sedans,White,60000,85,Semi-automatic,Converter,19000
Audi A1,Sedans,Grey,5000,85,Semi-automatic,Others,18900
Audi A1,Sedans,Silver,30000,85,Semi-automatic,Others,18500
Audi A1,Sedans,Blue,6718,85,Semi-automatic,Others,18500
Audi A1,Sedans,Blue,26792,85,Semi-automatic,Others,18500
Audi A1,Sedans,Red,9950,85,Semi-automatic,Others,18000
Audi A1,Sedans,Grey,15000,85,Semi-automatic,Others,18000
Audi A1,Sedans,White,12500,85,Semi-automatic,Sport,18300
Audi A1,Sedans,Black,70000,85,Semi-automatic,Others,18000
Audi A1,Sedans,Silver,30000,85,Semi-automatic,Others,18000
Audi A1,Compact,Grey,53694,85,Semi-automatic,Sport,17945
Audi A1,Sedans,Grey,29000,85,Semi-automatic,Others,17500
Audi A1,Sedans,White,15000,85,Semi-automatic,Sport,17000
Audi A1,Sedans,Grey,41000,85,Semi-automatic,Others,16900
Audi A1,Sedans,Silver,19200,85,Semi-automatic,Others,16800
Audi A1,Sedans,Grey,44000,85,Semi-automatic,Others,16500
Audi A1,Sedans,White,43000,85,Semi-automatic,Others,16500
Audi A1,Sedans,Black,55000,85,Semi-automatic,Sport,16500
Audi A1,Sedans,Black,45000,85,Semi-automatic,Others,15999
Audi A1,Sedans,Grey,53900,85,Semi-automatic,Sport,15950
Audi A1,Sedans,Grey,55300,85,Semi-automatic,Others,15900
Audi A1,Sedans,Grey,55300,85,Semi-automatic,Others,15900
Audi A1,Sedans,White,49000,85,Semi-automatic,Others,15900
Audi A1,Sedans,Blue,65000,85,Semi-automatic,Others,15800
Audi A1,Sedans,Black,8900,85,Semi-automatic,Others,15500
Audi A1,Station wagon,Silver,27015,85,Manual,Sport,14440
Audi A1,Sedans,Grey,92000,85,Semi-automatic,Others,14300
Audi A1,Sedans,Blue,92470,85,Semi-automatic,Others,12999
Audi A1,Sedans,Red,32000,85,Semi-automatic,Others,15000
Audi A1,Compact,Black,51052,85,Manual,Others,14450
Audi A1,Sedans,Blue,59722,85,Manual,Others,14440
Audi A1,Sedans,White,50000,85,Semi-automatic,Others,15000
Audi A1,Sedans,Black,25025,85,Manual,Converter,14450
Audi A1,Sedans,White,34600,85,Manual,Converter,14430
Audi A1,Compact,White,34600,85,Manual,Converter,14430
Audi A1,Compact,Grey,30553,85,Manual,Others,14391
Audi A1,Compact,White,13990,85,Manual,Converter,14430
Audi A1,Compact,Red,37534,85,Manual,Others,14400
Audi A1,Compact,Blue,101087,85,Manual,Others,14390
Audi A1,Sedans,Beige,14350,85,Manual,Sport,14390
Audi A1,Sedans,Black,62104,85,Manual,Others,14390
Audi A1,Compact,Red,64350,85,Manual,Others,14390
Audi A1,Sedans,Black,18455,85,Manual,Others,14390
Audi A1,Sedans,White,25684,85,Manual,Others,14388
Audi A1,Compact,Black,16988,85,Manual,Others,14380
Audi A1,Sedans,Black,21740,85,Manual,Sport,14350
Audi A1,Sedans,Red,47300,85,Manual,Others,13990
Audi A1,Sedans,Red,73000,85,Manual,Others,13990
Audi A1,Sedans,Black,78556,85,Manual,Others,13990
Audi A1,Compact,Red,56200,85,Manual,Sport,13989
Audi A1,Sedans,White,12437,85,Manual,Converter,13980
Audi A1,Sedans,White,30000,85,Manual,Sport,13990
Audi A1,Compact,Red,26300,85,Manual,Others,13990
Audi A1,Compact,Silver,27070,85,Manual,Sport,13980
Audi A1,Compact,Black,49289,85,Manual,Sport,13970
Audi A1,Sedans,Black,49289,85,Manual,Sport,13970
Audi A1,Sedans,Black,53956,85,Manual,Sport,13950
Audi A1,Sedans,White,89000,85,Manual,Converter,13960
Audi A1,Compact,Red,15700,85,Manual,Converter,13960
Audi A1,Sedans,Grey,60000,85,Manual,Converter,13955
Audi A1,Sedans,Grey,50000,85,Manual,Others,13950
Audi A1,Sedans,Brown,29275,85,Manual,Sport,13950
Audi A1,Sedans,Black,34701,85,Manual,Sport,13950
Audi A1,Sedans,Black,52284,85,Manual,Sport,13950
Audi A1,Coupe,Black,27300,85,Manual,Converter,13950
Audi A1,Compact,Blue,99990,85,Manual,Others,13950
Audi A1,Sedans,White,105099,85,Manual,Sport,13950
Audi A1,Sedans,Black,59896,85,Manual,Sport,13950
Audi A1,Sedans,Black,75072,85,Manual,Sport,13950
Audi A1,Sedans,Grey,86000,85,Manual,Others,13950
Audi A1,Compact,Black,85775,85,Manual,Converter,13980
Audi A1,Sedans,Silver,52300,85,Manual,Converter,13950
Audi A1,Compact,Black,26776,85,Manual,Others,13950
Audi A1,Sedans,Silver,9619,85,Automatic,Sport,18980
Audi A1,Sedans,Black,12796,85,Automatic,Others,18990
Audi A1,Sedans,Blue,13256,85,Automatic,Others,19120
Audi A1,Compact,Silver,13011,85,Automatic,Sport,19875
Audi A1,Sedans,Black,23033,85,Automatic,Sport,19890
Audi A1,Compact,Silver,5394,85,Automatic,Converter,19887
Audi A1,Sedans,Silver,14405,85,Automatic,Others,20500
Audi A1,Sedans,Silver,14405,85,Automatic,Others,20500
Audi A1,Sedans,White,25400,85,Automatic,Sport,20500
Audi A1,Compact,Grey,9392,85,Automatic,Sport,20900
Audi A1,Compact,Blue,15870,85,Automatic,Sport,20790
Audi A1,Sedans,White,1414,85,Automatic,Others,21350
Audi A1,Compact,White,29987,85,Automatic,Others,21400
Audi A1,Compact,White,13009,85,Automatic,Others,20900
Audi A1,Sedans,White,0,85,Automatic,Others,21300
Audi A1,Sedans,White,1,85,Automatic,Others,21300
Audi A1,Compact,Beige,8668,85,Automatic,Sport,21380
Audi A1,Compact,Blue,15400,85,Manual,Others,14890
Audi A1,Compact,Black,24497,85,Manual,Others,14950
Audi A1,Sedans,Grey,32978,85,Manual,Others,14950
Audi A1,Sedans,Black,42645,85,Manual,Others,14950
Audi A1,Sedans,Black,42645,85,Manual,Others,14950
Audi A1,Sedans,Black,13000,85,Automatic,Others,21500
Audi A1,Sedans,Grey,32978,85,Manual,Others,14950
Audi A1,Sedans,Grey,48200,85,Manual,Sport,14950
Audi A1,Sedans,Black,13978,85,Manual,Sport,14931
Audi A1,Compact,Black,13978,85,Manual,Sport,14931
Audi A1,Sedans,Blue,15800,85,Manual,Converter,14910
Audi A1,Sedans,Red,58000,85,Manual,Others,14900
Audi A1,Sedans,Red,9000,85,Manual,Others,14900
Audi A1,Sedans,White,19200,85,Manual,Others,14900
Audi A1,Sedans,Red,10400,85,Manual,Others,14900
Audi A1,Sedans,Beige,67899,85,Manual,Others,14900
Audi A1,Compact,Black,5900,85,Manual,Others,14899
Audi A1,Sedans,Red,22000,85,Manual,Converter,14885
Audi A1,Sedans,Black,13650,85,Manual,Others,14880
Audi A1,Compact,Black,47800,85,Manual,Others,14900
Audi A1,Sedans,Silver,11700,85,Manual,Sport,14880
Audi A1,Sedans,Black,25700,85,Manual,Sport,14500
Audi A1,Sedans,Black,15000,85,Manual,Sport,14500
Audi A1,Sedans,Grey,12800,85,Manual,Sport,14880
Audi A1,Sedans,Black,42973,85,Manual,Others,14879
Audi A1,Sedans,Silver,34000,85,Manual,Others,14500
Audi A1,Sedans,White,21400,85,Manual,Others,14500
Audi A1,Sedans,Black,89000,85,Manual,Others,14500
Audi A1,Sedans,White,64000,85,Manual,Others,14500
Audi A1,Sedans,Blue,27000,85,Manual,Converter,14500
Audi A1,Sedans,Blue,20000,85,Manual,Others,14500
Audi A1,Sedans,Silver,3937,85,Automatic,Others,21500
Audi A1,Compact,Blue,25900,85,Automatic,Others,21490
Audi A1,Compact,Grey,11400,85,Automatic,Others,21490
Audi A1,Compact,Beige,2819,85,Automatic,Sport,21460
Audi A1,Sedans,Grey,14653,85,Automatic,Sport,21460
Audi A1,Sedans,Black,18900,85,Manual,Sport,14790
Audi A1,Compact,White,89500,85,Manual,Others,14790
Audi A1,Compact,Black,4212,85,Automatic,Converter,21480
Audi A1,Sedans,White,26400,85,Manual,Others,14790
Audi A1,Sedans,Black,16527,85,Manual,Others,14780
Audi A1,Sedans,Black,11619,85,Manual,Others,14780
Audi A1,Sedans,Black,37064,85,Manual,Sport,14780
Audi A1,Sedans,Red,5200,85,Manual,Sport,14750
Audi A1,Sedans,Black,42700,85,Manual,Sport,14700
Audi A1,Station wagon,White,25600,85,Manual,Converter,14750
Audi A1,Sedans,White,14700,85,Manual,Others,14730
Audi A1,Sedans,Red,10783,85,Manual,Converter,14680
Audi A1,Sedans,White,34000,85,Manual,Others,14499
Audi A1,Sedans,Red,17973,85,Manual,Converter,14551
Audi A1,Compact,Red,25500,85,Manual,Others,14500
Audi A1,Sedans,Black,30757,85,Manual,Sport,14490
Audi A1,Sedans,Grey,46450,85,Manual,Sport,14490
Audi A1,Sedans,Grey,26158,85,Manual,Sport,14490
Audi A1,Sedans,Grey,26158,85,Manual,Sport,14490
Audi A1,Sedans,Grey,26158,85,Manual,Sport,14490
Audi A1,Sedans,Black,30757,85,Manual,Sport,14490
Audi A1,Sedans,Black,30757,85,Manual,Sport,14490
Audi A1,Sedans,Black,26800,85,Automatic,Converter,21460
Audi A1,Station wagon,Blue,5962,85,Automatic,Sport,21450
Audi A1,Compact,Blue,11042,85,Automatic,Converter,21445
Audi A1,Sedans,Grey,9900,85,Automatic,Sport,21430
Audi A1,Sedans,White,24146,85,Automatic,Sport,21420
Audi A1,Sedans,Red,12000,85,Automatic,Others,21400
Audi A1,Sedans,Black,15201,85,Automatic,Converter,21400
Audi A1,Sedans,White,77685,85,Manual,Sport,14490
Audi A1,Sedans,White,12756,85,Automatic,Sport,20990
Audi A1,Compact,Grey,28000,85,Automatic,Converter,20990
Audi A1,Sedans,Black,16974,85,Automatic,Others,20990
Audi A1,Sedans,Grey,28000,85,Automatic,Converter,20990
Audi A1,Sedans,Red,14300,85,Automatic,Converter,20985
Audi A1,Compact,Black,6200,85,Automatic,Converter,20985
Audi A1,Compact,Grey,32115,85,Automatic,Others,20950
Audi A1,Sedans,White,6822,85,Automatic,Others,20950
Audi A1,Compact,Black,10447,85,Automatic,Converter,20950
Audi A1,Sedans,White,10384,85,Automatic,Converter,20950
Audi A1,Compact,Grey,17500,85,Automatic,Sport,20950
Audi A1,Compact,Black,7439,85,Automatic,Sport,20950
Audi A1,Station wagon,White,10000,85,Automatic,Sport,20940
Audi A1,Compact,Grey,28383,85,Automatic,Others,20940
Audi A1,Compact,Black,13187,85,Automatic,Sport,20939
Audi A1,Compact,Blue,6630,85,Automatic,Converter,20900
Audi A1,Sedans,Blue,19700,85,Automatic,Sport,21300
Audi A1,Sedans,Red,1200,85,Automatic,Sport,21290
Audi A1,Compact,White,6500,85,Automatic,Converter,21285
Audi A1,Compact,White,0,85,Automatic,Others,21200
Audi A1,Sedans,Silver,28319,85,Automatic,Converter,21200
Audi A1,Sedans,Blue,8064,85,Automatic,Sport,20999
Audi A1,Sedans,White,15706,85,Automatic,Sport,20995
Audi A1,Sedans,White,5990,85,Automatic,Sport,20990
Audi A1,Sedans,Grey,15108,85,Automatic,Sport,20900
Audi A1,Compact,Black,20350,85,Automatic,Sport,20900
Audi A1,Sedans,Silver,15000,85,Automatic,Sport,20900
Audi A1,Sedans,Blue,1450,85,Automatic,Converter,20890
Audi A1,Sedans,Beige,9385,85,Automatic,Converter,20890
Audi A1,Sedans,Red,6117,85,Automatic,Sport,20879
Audi A1,Compact,Black,9000,85,Automatic,Sport,20840
Audi A1,Compact,Black,30589,85,Automatic,Sport,20860
